schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags,source_model
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.3022010229874743,0.3454086519235606,0.352390325088965,LightGBM,20260915T213456_0264e5f15e8e:direction:LightGBM,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,1.0,,,,,,,1.0430158396415843,0.6300308861567037,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260915T213456_0264e5f15e8e,2026-09-15 21:35:17.835860+00:00,2026-09-16,2026-09-15,f6c005f839278369ae5a,53c9db3770b61e827785,close_to_close,0.0148001116361266,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.3637219965457916,0.3073241710662841,0.3289538323879241,Logistic,20260915T213456_0264e5f15e8e:direction:Logistic,direction,1,2026-09-16,,,,,,,,,,,,,,,,,1686000.0,1759000.0,0.040828402366863914,2.0,0.0,,,,,,,1.1118378651519087,0.6770447959596897,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,,
3,20260916T120703_2abb96b32b5d,2026-09-16 12:07:23.540492+00:00,2026-09-17,2026-09-16,846f1b1c97ec295a8c18,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate evening open,20260916T120703_2abb96b32b5d:open:Candidate evening open,open,1,2026-09-17,시초가예측,1.0,1759000.0,있음,-0.0025193763431161,,,,,0.8240418118466899,,0.0173639633864785,0.0230284548598451,-0.0072010844565957,-0.0042183478687879,1.0,1770000.0,1745000.0,0.00625355315520193,,,-15431.5829875411,15431.5829875411,0.008718408467537344,-0.00877292949831803,1.0,-15431.5829875411,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0025193763431161,1754568.417012459,1754568.417012459,1689000.7112052075,1820136.1228197096,0.8074944661305524,0.6297938794992268,미국지표:FOMC 금리 결정,
3,20260916T120703_2abb96b32b5d,2026-09-16 12:07:23.540492+00:00,2026-09-17,2026-09-16,846f1b1c97ec295a8c18,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.4061370105984506,0.3748649675752605,0.2189980218262886,Candidate evening forecast,20260916T120703_2abb96b32b5d:direction:Candidate evening forecast,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,0.0,,,,,,,0.9811894043243968,0.6037012137063537,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,No macro ensemble
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260916T213033_48f8fec553ce:price_candidate:iv_interval:20,price,20,2026-10-20,1개월,20.0,1759000.0,없음,,,1759000.0,1318074.8923655346,2199925.1076344657,0.7014925373134329,iv,0.1996707998284009,0.2001488867534384,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0515970191543394,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260916T213033_48f8fec553ce:price_candidate:har_interval:20,price,20,2026-10-20,1개월,20.0,1759000.0,없음,,,1759000.0,1370562.611019064,2147437.3889809363,0.55863539445629,har,0.1996707998284009,0.2001488867534384,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0515970191543394,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260916T213033_48f8fec553ce:price_candidate:iv_interval:5,price,5,2026-09-23,1주일,5.0,1759000.0,없음,,,1759000.0,1560350.7902925285,1957649.2097074715,0.76,iv,0.0760197509040457,0.0788627859499356,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0139990875877174,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate strict gate,20260916T213033_48f8fec553ce:price_candidate:strict_gate:5,price,5,2026-09-23,1주일,5.0,1759000.0,없음,,,1759000.0,1536548.2622157286,1981451.737784272,0.7557894736842106,simple,0.0760197509040457,0.0788627859499356,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0139990875877174,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260916T213033_48f8fec553ce:price_candidate:har_interval:5,price,5,2026-09-23,1주일,5.0,1759000.0,없음,,,1759000.0,1580617.5153026287,1937382.4846973715,0.6189473684210526,har,0.0760197509040457,0.0788627859499356,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0139990875877174,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260916T213033_48f8fec553ce:price_candidate:iv_interval:1,price,1,2026-09-17,1거래일,1.0,1759000.0,있음,0.0001180804737818,1759207.703553382,1759207.703553382,1670266.4022817002,1848149.004825064,0.8200836820083682,iv,0.0304842524998813,0.0334054001060929,-0.0040280512652152,-0.0019171912884414,1.0,1770000.0,1745000.0,-0.007959067652074991,,,14207.703553382074,14207.703553382074,0.008141950460390873,0.008077148125856791,1.0,14207.703553382074,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0001180804737818,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260916T213033_48f8fec553ce:price:20,price,20,2026-10-20,1개월,20.0,1759000.0,없음,,,1759000.0,1293794.9378489098,2224205.0621510902,0.6652452025586354,simple,0.1996707998284009,0.2001488867534384,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0515970191543394,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260916T213033_48f8fec553ce:price:5,price,5,2026-09-23,1주일,5.0,1759000.0,없음,,,1759000.0,1536548.2622157286,1981451.737784272,0.7557894736842106,simple,0.0760197509040457,0.0788627859499356,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0139990875877174,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3520330172778635,0.388290426511685,0.2596765562104514,Candidate expanding,20260916T213033_48f8fec553ce:direction:Candidate expanding,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,1.0,,,,,,,0.9460016974243596,0.5655477613963324,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.383716801760604,0.3558954140995709,0.260387784139825,No macro price ensemble,20260916T213033_48f8fec553ce:direction:No macro price ensemble,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,0.0,,,,,,,1.033118371911269,0.6299110996605981,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.3774710712952768,0.3711392431293919,0.2513896855753314,No flow ensemble,20260916T213033_48f8fec553ce:direction:No flow ensemble,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,0.0,,,,,,,0.9911779683809734,0.601147035210342,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3479211189273321,0.4078550126659763,0.2442238684066915,No NSI ensemble,20260916T213033_48f8fec553ce:direction:No NSI ensemble,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,1.0,,,,,,,0.8968435288465012,0.5313300889199868,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260916T213033_48f8fec553ce:open:1,open,1,2026-09-17,시초가예측,1.0,1759000.0,있음,-0.0012248121201992,,,,,0.8240418118466899,,0.0173639631731005,0.0230284548598451,-0.0072010834593512,-0.004218349168739,1.0,1770000.0,1745000.0,0.00625355315520193,,,-13154.444519430399,13154.444519430399,0.007431889559000225,-0.00747836527540113,1.0,-13154.444519430399,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0012248121201992,1756845.5554805696,1756845.5554805696,1691277.865710314,1822413.245250825,0.8074944661305524,0.6297938249986667,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3406578870101959,0.4248820091975663,0.2344601037922377,No macro ensemble,20260916T213033_48f8fec553ce:direction:No macro ensemble,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,1.0,,,,,,,0.8559437740202815,0.5017800395971465,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.3835481962810393,0.3638469435256044,0.2526048601933562,Mean ensemble,20260916T213033_48f8fec553ce:direction:Mean ensemble,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,0.0,,,,,,,1.0110219845936956,0.6156091455254591,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3669414324019734,0.408183268617536,0.2248752989804904,LightGBM,20260916T213033_48f8fec553ce:direction:LightGBM,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,1.0,,,,,,,0.8960390176445306,0.5354619584490006,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,하락,0.4001549601601052,0.3195106184336728,0.280334421406222,Logistic,20260916T213033_48f8fec553ce:direction:Logistic,direction,1,2026-09-17,,,,,,,,,,,,,,,,,1770000.0,1745000.0,-0.007959067652074991,1.0,0.0,,,,,,,1.1409647711826154,0.7017771783904191,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260916T213033_48f8fec553ce,2026-09-16 21:30:53.416093+00:00,2026-09-17,2026-09-16,2a5ebb4761fcf4cee8d7,53c9db3770b61e827785,close_to_close,0.0132212167836358,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260916T213033_48f8fec553ce:price:1,price,1,2026-09-17,1거래일,1.0,1759000.0,있음,0.0001180804737818,1759207.703553382,1759207.703553382,1663063.3863846343,1855352.0207221296,0.799163179916318,simple,0.0304842524998813,0.0334054001060929,-0.0040280512652152,-0.0019171912884414,1.0,1770000.0,1745000.0,-0.007959067652074991,,,14207.703553382074,14207.703553382074,0.008141950460390873,0.008077148125856791,1.0,14207.703553382074,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0001180804737818,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T115711_30dd05af4a40,2026-09-17 11:57:31.050031+00:00,2026-09-18,2026-09-17,8d26df4632ace29e3536,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate evening open,20260917T115711_30dd05af4a40:open:Candidate evening open,open,1,2026-09-18,시초가예측,1.0,1745000.0,있음,-0.0012688307324424,,,,,0.8240418118466899,,0.0173752535229263,0.0230393495517531,-0.0072186028791568,-0.004217225103989,1.0,1810000.0,1857000.0,0.0372492836676217,,,-67214.10962811206,67214.10962811206,0.037134867197851966,-0.0385181144000641,0.0,-67214.10962811206,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,-0.0012688307324424,1742785.890371888,1742785.890371888,1686495.8217001492,1799075.959043627,0.8067434722895679,0.629708494134807,미국지표:FOMC 금리 결정,
3,20260917T115711_30dd05af4a40,2026-09-17 11:57:31.050031+00:00,2026-09-18,2026-09-17,8d26df4632ace29e3536,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.339939012762507,0.3826295209481599,0.2774314662893329,Candidate evening forecast,20260917T115711_30dd05af4a40:direction:Candidate evening forecast,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,0.0,,,,,,,1.2821813446240753,0.7840691686077499,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,No macro ensemble
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.135057246762093,0.2475066146630025,0.6174361385749044,Logistic,20260917T213329_56c8cce7930f:direction:Logistic,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.482179635140046,0.22585509227337655,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260917T213329_56c8cce7930f:open:1,open,1,2026-09-18,시초가예측,1.0,1745000.0,있음,0.0235619656741619,,,,,0.8240418118466899,,0.01737525067822,0.0230393495517531,-0.0072186089750418,-0.004217227569867,1.0,1810000.0,1857000.0,0.0372492836676217,,,-23884.369898587698,23884.369898587698,0.013195784474357845,-0.013687317993459801,1.0,-23884.369898587698,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0235619656741619,1786115.6301014123,1786115.6301014123,1729825.5503433454,1842405.70985948,0.8067425693313865,0.6297085673399794,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260917T213329_56c8cce7930f:price_candidate:iv_interval:20,price,20,2026-10-21,1개월,20.0,1745000.0,없음,,,1745000.0,1444324.1917798736,2045675.8082201264,0.6978723404255319,iv,0.1996958539708752,0.1997909822433285,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0490147537970814,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260917T213329_56c8cce7930f:price_candidate:har_interval:20,price,20,2026-10-21,1개월,20.0,1745000.0,없음,,,1745000.0,1364532.4937408653,2125467.5062591345,0.5595744680851064,har,0.1996958539708752,0.1997909822433285,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0490147537970814,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260917T213329_56c8cce7930f:price_candidate:iv_interval:5,price,5,2026-09-28,1주일,5.0,1745000.0,없음,,,1745000.0,1609330.368417621,1880669.63158238,0.7610062893081762,iv,0.0758646110763034,0.0787345763197263,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0241669734180497,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate HAR interval,20260917T213329_56c8cce7930f:price_candidate:har_interval:5,price,5,2026-09-28,1주일,5.0,1745000.0,없음,,,1745000.0,1567024.958372288,1922975.0416277123,0.6205450733752621,har,0.0758646110763034,0.0787345763197263,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0241669734180497,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate IV interval,20260917T213329_56c8cce7930f:price_candidate:iv_interval:1,price,1,2026-09-18,1거래일,1.0,1745000.0,있음,0.0146281775853467,1770526.16988643,1770526.16988643,1709990.991178552,1831061.348594308,0.8158995815899581,iv,0.0304455320676745,0.033372739143732,-0.0039349497190121,-0.0019017103486183,1.0,1810000.0,1857000.0,0.06418338108882526,,,-86473.83011356997,86473.83011356997,0.0465664136314324,-0.04955520350347856,0.0,-86473.83011356997,,,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0146281775853467,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260917T213329_56c8cce7930f:price:20,price,20,2026-10-21,1개월,20.0,1745000.0,없음,,,1745000.0,1387672.2970806342,2102327.702919366,0.6638297872340425,simple,0.1996958539708752,0.1997909822433285,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0490147537970814,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260917T213329_56c8cce7930f:price:5,price,5,2026-09-28,1주일,5.0,1745000.0,없음,,,1745000.0,1574655.5552536591,1915344.4447463409,0.7526205450733753,simple,0.0758646110763034,0.0787345763197263,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0241669734180497,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Candidate strict gate,20260917T213329_56c8cce7930f:price_candidate:strict_gate:5,price,5,2026-09-28,1주일,5.0,1745000.0,없음,,,1745000.0,1574655.5552536591,1915344.4447463409,0.7526205450733753,simple,0.0758646110763034,0.0787345763197263,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,0.0241669734180497,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1403317054228041,0.2543868718673748,0.605281422709821,No macro price ensemble,20260917T213329_56c8cce7930f:direction:No macro price ensemble,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5020617676015333,0.2402084233833238,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1352032644180294,0.2747322858107476,0.590064449771223,No flow ensemble,20260917T213329_56c8cce7930f:direction:No flow ensemble,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5275235111479097,0.26180490691746006,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1246455173158052,0.2834187589998694,0.5919357236843253,No NSI ensemble,20260917T213329_56c8cce7930f:direction:No NSI ensemble,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.5243572248503664,0.26237915154498603,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
3,20260917T213329_56c8cce7930f,2026-09-17 21:33:42.939751+00:00,2026-09-18,2026-09-17,519ab2e7d96e3ecfdbaa,53c9db3770b61e827785,close_to_close,0.0102651871773348,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1110475739110894,0.2409071684180588,0.6480452576708517,Candidate expanding,20260917T213329_56c8cce7930f:direction:Candidate expanding,direction,1,2026-09-18,,,,,,,,,,,,,,,,,1810000.0,1857000.0,0.06418338108882526,2.0,1.0,,,,,,,0.43379474298405946,0.19423996811472294,scored,True,2026-09-20T05:08:24.234384+00:00,github-actions,7fa00c14b86e,,,,,,,,미국지표:FOMC 금리 결정,
