target,cell,horizon,comparison,metric,window,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,selection,0.005979286823995735,471,True,0.0001751087967801715,0.012067855453110392,month
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,selection,0.005979286823995735,471,True,0.0007236274670953709,0.011142487668062069,contiguous_20
sk_hynix,5,5,aci_g0.005_w250 - current,interval_coverage,selection,0.03184713375796189,471,True,0.013099012720713907,0.05488578851020299,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,selection,0.003920260762024413,471,True,-0.0007080755654296382,0.00894957238321693,month
sk_hynix,5,5,aci_g0.005_w500 - current,interval_score,selection,0.003920260762024413,471,True,-0.0006483891378639641,0.0077851030314413094,contiguous_20
sk_hynix,5,5,aci_g0.005_w500 - current,interval_coverage,selection,0.025477707006369532,471,True,0.012738178775774583,0.03930425447099973,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,selection,0.010029298738721874,471,True,0.0019401598284138405,0.017728416274213264,month
sk_hynix,5,5,aci_g0.02_w250 - current,interval_score,selection,0.010029298738721874,471,True,0.0028776615055335036,0.017798472299813583,contiguous_20
sk_hynix,5,5,aci_g0.02_w250 - current,interval_coverage,selection,0.03821656050955424,471,True,0.006563127441533733,0.06987015209829021,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,selection,0.009375332398626202,471,True,0.0006769777551905038,0.018273386277791983,month
sk_hynix,5,5,aci_g0.02_w500 - current,interval_score,selection,0.009375332398626202,471,True,0.002342201366867393,0.018240741652198977,contiguous_20
sk_hynix,5,5,aci_g0.02_w500 - current,interval_coverage,selection,0.04033970276008503,471,True,0.014453352345477836,0.06995884773662553,month
sk_hynix,5,5,sigma_har - current,interval_score,selection,-0.003191371274622596,471,True,-0.012944615260821874,0.011740604149798002,month
sk_hynix,5,5,sigma_har - current,interval_score,selection,-0.003191371274622596,471,True,-0.014280924192769188,0.0030638960648931945,contiguous_20
sk_hynix,5,5,sigma_har - current,interval_coverage,selection,-0.02547770700636942,471,True,-0.050779413346445125,0.0,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,evaluation,0.007016016883695555,475,True,-0.007793595810574684,0.0230534915403292,month
sk_hynix,5,5,trailing_q_w250 - current,interval_score,evaluation,0.007016016883695555,475,True,-0.00941323627335473,0.022221539486324722,contiguous_20
sk_hynix,5,5,trailing_q_w250 - current,interval_coverage,evaluation,0.056842105263157916,475,True,0.0303628389154705,0.0877955176804213,month
sk_hynix,5,5,conformal_w250 - current,interval_score,evaluation,0.007282436573664299,475,True,-0.00826004479735443,0.02383938469516338,month
sk_hynix,5,5,conformal_w250 - current,interval_score,evaluation,0.007282436573664299,475,True,-0.009705591422289968,0.023018006366647976,contiguous_20
sk_hynix,5,5,conformal_w250 - current,interval_coverage,evaluation,0.056842105263157916,475,True,0.0303628389154705,0.0877955176804213,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,evaluation,0.004854920529019739,475,True,-0.005878928896471972,0.016783380934319962,month
sk_hynix,5,5,trailing_q_w500 - current,interval_score,evaluation,0.004854920529019739,475,True,-0.006902884869087355,0.014620117525064454,contiguous_20
sk_hynix,5,5,trailing_q_w500 - current,interval_coverage,evaluation,0.03157894736842104,475,True,0.01793224821771245,0.046278619082918526,month
sk_hynix,5,5,conformal_w500 - current,interval_score,evaluation,0.0049225296997484624,475,True,-0.006073207237312791,0.01703017566578046,month
sk_hynix,5,5,conformal_w500 - current,interval_score,evaluation,0.0049225296997484624,475,True,-0.006957239464051109,0.014983063542513168,contiguous_20
sk_hynix,5,5,conformal_w500 - current,interval_coverage,evaluation,0.03157894736842104,475,True,0.01793224821771245,0.046278619082918526,month
sk_hynix,5,5,aci_g0.005_w250 - current,interval_score,evaluation,0.019017388636651252,475,True,-0.002629143696638991,0.042328093094445116,month
